x	f(x)	gradient
0.07865548690417526 -8.395292240335657 -17.461615928486033
0.07964426716139304 -8.412546380008102 -17.453826851133353
0.08063284638966357 -8.429789279171944 -17.446015885531537
0.08162122400124107 -8.447020909119402 -17.43818305065923
0.08260939941372371 -8.464241241281636 -17.430328365503023
0.08359737204971299 -8.481450247222725 -17.422451849059705
0.0845851413364992 -8.4986478986341 -17.414553520338306
0.0855727067057712 -8.51583416732943 -17.40663339836202
0.08656006759334853 -8.533009025239883 -17.39869150216995
0.08754722343893445 -8.55017244440979 -17.390727850818728
0.08853417368588817 -8.567324396992635 -17.38274246338399
0.0895209177810149 -8.584464855247369 -17.374735358961754
0.09050745517437232 -8.601593791535015 -17.366706556669648
0.0914937853190924 -8.618711178315555 -17.358656075648074
0.09247990767121708 -8.63581698814506 -17.350583935061252
0.09346582168954709 -8.652911193673043 -17.342490154098176
0.0944515268355026 -8.669993767640056 -17.334374751973492
0.09543702257299498 -8.687064682875443 -17.326237747928293
0.09642230836830866 -8.704123912295303 -17.31807916123085
0.09740738368999242 -8.721171428900615 -17.30989901117727
0.09839224800875926 -8.738207205775502 -17.301697317092092
0.0993769007973942 -8.755231216085663 -17.293474098328836
0.10036134153066938 -8.772243433076902 -17.285229374270493
0.10134556968526588 -8.7892438300738 -17.276963164329956
0.10232958473970173 -8.806232380478496 -17.268675487950432
0.10331338617426555 -8.823209057769551 -17.26036636460579
0.10429697347095543 -8.840173835500922 -17.25203581380089
0.10528034611342252 -8.857126687301012 -17.243683855071854
0.10626350358691915 -8.874067586871801 -17.23531050798632
0.10724644537825084 -8.89099650798805 -17.22691579214368
0.10822917097573209 -8.907913424496561 -17.218499727175253
0.10921167986914547 -8.924818310315509 -17.210062332744478
0.11019397154970392 -8.94171113943382 -17.201603628547037
0.11117604551001585 -8.958591885910606 -17.193123634311014
0.11215790124405281 -8.97546052387464 -17.184622369796962
0.1131395382471196 -8.992317027523871 -17.176099854798036
0.11412095601582653 -9.009161371124991 -17.167556109140026
0.11510215404806373 -9.025993529013022 -17.158991152681445
0.11608313184297724 -9.042813475590943 -17.150405005313566
0.11706388890094674 -9.059621185329343 -17.141797686960448
0.11804442472356498 -9.076416632766101 -17.13316921757896
0.11902473881361839 -9.093199792506095 -17.1245196171588
0.1200048306750691 -9.109970639220933 -17.11584890572249
0.12098469981303815 -9.126729147648689 -17.10715710332536
0.12196434573378964 -9.143475292593685 -17.09844423005556
0.12294376794471601 -9.160209048926262 -17.089710306034007
0.12392296595432406 -9.176930391582593 -17.080955351414374
0.12490193927222192 -9.19363929556448 -17.072179386383056
0.12588068740910666 -9.210335735939195 -17.063382431159127
0.12685920987675264 -9.22701968783931 -17.05456450599429
0.12783750618800044 -9.243691126462547 -17.045725631172836
0.1288155758567463 -9.260350027071638 -17.036865827011592
0.1297934183979322 -9.276996364994186 -17.02798511385986
0.13077103332753637 -9.29363011562255 -17.019083512099357
0.13174842016256408 -9.310251254413716 -17.010161042144162
0.132725578421039 -9.326859756889196 -17.001217724440636
0.1337025076219948 -9.343455598634907 -16.992253579467373
0.13467920728546715 -9.360038755301096 -16.983268627735118
0.13565567693248592 -9.376609202602216 -16.974262889786694
0.13663191608506772 -9.393166916316858 -16.965236386196953
0.1376079242662086 -9.409711872287648 -16.95618913757267
0.13858370099987707 -9.426244046421179 -16.94712116455249
0.13955924581100723 -9.442763414687914 -16.938032487806858
0.1405345582254921 -9.45926995312212 -16.928923128037912
0.1415096377701771 -9.475763637821796 -16.919793105979437
0.1424844839728538 -9.49224444494859 -16.910642442396778
0.14345909636225349 -9.508712350727734 -16.901471158086753
0.14443347446804133 -9.525167331447983 -16.892279273877588
0.14540761782081016 -9.541609363461536 -16.88306681062883
0.14638152595207465 -9.558038423183978 -16.873833789231266
0.14735519839426553 -9.574454487094217 -16.864580230606858
0.14832863468072377 -9.590857531734418 -16.855306155708647
0.14930183434569502 -9.607247533709941 -16.846011585520685
0.15027479692432394 -9.62362446968929 -16.836696541057957
0.15124752195264865 -9.63998831640404 -16.827361043366295
0.15222000896759524 -9.656339050648787 -16.818005113522304
0.15319225750697235 -9.672676649281087 -16.80862877263329
0.1541642671094657 -9.689001089221392 -16.799232041837175
0.15513603731463277 -9.70531234745301 -16.78981494230242
0.15610756766289743 -9.721610401022025 -16.78037749522796
0.1570788576955446 -9.737895227037258 -16.770919721843104
0.15804990695471502 -9.754166802670206 -16.761441643407487
0.1590207149833999 -9.770425105154981 -16.75194328121098
0.1599912813254357 -9.786670111788258 -16.74242465657362
0.16096160552549885 -9.80290179992922 -16.73288579084553
0.16193168712910067 -9.819120146999499 -16.72332670540685
0.16290152568258193 -9.835325130483124 -16.713747421667673
0.1638711207331078 -9.851516727926462 -16.704147961067953
0.16484047182866263 -9.867694916938165 -16.694528345077455
0.1658095785180447 -9.883859675189111 -16.68488859519567
0.1667784403508611 -9.900010980412354 -16.67522873295175
0.16774705687752242 -9.91614881040306 -16.665548779904444
0.16871542764923778 -9.93227314301846 -16.655848757642016
0.16968355221800943 -9.94838395617779 -16.64612868778219
0.1706514301366277 -9.964481227862226 -16.63638859197208
0.17161906095866575 -9.980564936114849 -16.62662849188812
0.17258644423847444 -9.996635059040567 -16.616848409235995
0.1735535795311771 -10.012691574806075 -16.607048365750593
0.1745204663926643 -10.028734461639784 -16.597228383195922
0.17548710437958884 -10.04476369783178 -16.587388483365057
0.1764534930493603 -10.060779261733748 -16.577528688080076
0.17741963196014005 -10.076781131758937 -16.56764901919199
0.17838552067083585 -10.092769286382081 -16.5577494985807
0.17935115874109686 -10.108743704139362 -16.547830148154922
0.18031654573130826 -10.124704363628338 -16.53789098985213
0.1812816812025861 -10.140651243507888 -16.527932045638497
0.182246564716772 -10.156584322498158 -16.51795333750885
0.1832111958364281 -10.172503579380505 -16.507954887486594
0.18417557412483151 -10.188408992997429 -16.497936717623663
0.1851396991459694 -10.204300542252524 -16.487898850000477
0.1861035704645335 -10.220178206110415 -16.477841306725864
0.18706718764591496 -10.236041963596701 -16.46776410993703
0.1880305502561991 -10.251891793797896 -16.457667281799488
0.1889936578621601 -10.26772767586137 -16.447550844507017
0.18995651003125566 -10.283549588995287 -16.43741482028161
0.19091910633162182 -10.299357512468552 -16.427259231373412
0.19188144633206763 -10.315151425610743 -16.417084100060688
0.19284352960206985 -10.330931307812063 -16.40688944864976
0.1938053557117676 -10.346697138523266 -16.396675299474968
0.19476692423195716 -10.362448897255609 -16.386441674898617
0.19572823473408651 -10.378186563580785 -16.376188597310932
0.1966892867902501 -10.393910117130865 -16.36591608913002
0.19765007997318354 -10.40961953759824 -16.35562417280181
0.19861061385625814 -10.425314804735558 -16.34531287080003
0.19957088801347567 -10.440995898355661 -16.334982205626133
0.20053090201946294 -10.456662798331529 -16.3246321998093
0.20149065544946654 -10.472315484596216 -16.314262875906348
0.20245014787934731 -10.487953937142791 -16.303874256501732
0.20340937888557514 -10.503578136024274 -16.293466364207482
0.2043683480452235 -10.51918806135358 -16.283039221663163
0.205327054935964 -10.534783693303453 -16.272592851535855
0.20628549913606117 -10.550365012106402 -16.2621272765201
0.20724368022436684 -10.56593199805465 -16.251642519337867
0.20820159778031488 -10.58148463150006 -16.241138602738523
0.20915925138391578 -10.597022892854083 -16.230615549498797
0.2101166406157512 -10.612546762587689 -16.220073382422743
0.21107376505696848 -10.628056221231308 -16.209512124341707
0.21203062428927538 -10.643551249374774 -16.198931798114298
0.21298721789493447 -10.659031827667247 -16.18833242662635
0.21394354545675773 -10.674497936817172 -16.177714032790902
0.21489960655810117 -10.689949557592195 -16.16707663954816
0.21585540078285934 -10.705386670819118 -16.15642026986547
0.21681092771545982 -10.72080925738383 -16.1457449467373
0.21776618694085778 -10.736217298231242 -16.135050693185182
0.21872117804453056 -10.751610774365226 -16.124337532257726
0.21967590061247208 -10.766989666848556 -16.11360548703057
0.2206303542311875 -10.78235395680284 -16.10285458060636
0.22158453848768755 -10.797703625408467 -16.092084836114722
0.2225384529694832 -10.813038653904528 -16.08129627671226
0.2234920972645801 -10.828359023588767 -16.070488925582488
0.22444547096147305 -10.843664715817518 -16.059662805935872
0.22539857364914045 -10.858955712005628 -16.04881794100975
0.2263514049170389 -10.874231993626415 -16.037954354068354
0.22730396435509753 -10.88949354221159 -16.02707206840276
0.22825625155371265 -10.904740339351193 -16.016171107330894
0.22920826610374204 -10.919972366693548 -16.005251494197502
0.23016000759649952 -10.935189605945176 -15.994313252374141
0.23111147562374934 -10.95039203887075 -15.983356405259155
0.2320626697777007 -10.965579647293023 -15.97238097627766
0.2330135896510022 -10.980752413092771 -15.961386988881547
0.23396423483673612 -10.995910318208725 -15.95037446654944
0.2349146049284131 -11.011053344637514 -15.93934343278671
0.2358646995199664 -11.026181474433587 -15.928293911125452
0.23681451820574634 -11.041294689709174 -15.917225925124473
0.23776406058051483 -11.056392972634205 -15.906139498369285
0.23871332623943967 -11.071476305436253 -15.895034654472095
0.23966231477808903 -11.086544670400468 -15.883911417071797
0.24061102579242583 -11.101598049869523 -15.872769809833963
0.24155945887880215 -11.11663642624354 -15.861609856450844
0.24250761363395365 -11.131659781980034 -15.85043158064135
0.24345548965499392 -11.146668099593848 -15.839235006151059
0.24440308653940893 -11.161661361657092 -15.828020156752203
0.24535040388505136 -11.176639550799079 -15.816787056243669
0.24629744129013506 -11.191602649706262 -15.805535728450998
0.2472441983532293 -11.206550641122174 -15.79426619722638
0.2481906746732533 -11.221483507847362 -15.782978486448652
0.24913686984947045 -11.236401232739325 -15.771672620023304
0.25008278348148283 -11.251303798712456 -15.760348621882473
0.2510284151692254 -11.266191188737976 -15.749006515984949
0.2519737645129606 -11.28106338584387 -15.737646326316172
0.25291883111327235 -11.295920373114829 -15.72626807688824
0.25386361457106077 -11.310762133692187 -15.714871791739919
0.2548081144875363 -11.325588650773858 -15.703457494936625
0.2557523304642142 -11.34039990761427 -15.69202521057046
0.25669626210290863 -11.355195887524314 -15.680574962760195
0.2576399090057273 -11.36997657387127 -15.669106775651287
0.2585832707750656 -11.384741950078753 -15.657620673415883
0.259526347013601 -11.399491999626651 -15.646116680252835
0.26046913732428734 -11.41422670605106 -15.634594820387704
0.2614116413103492 -11.428946052944223 -15.623055118072774
0.2623538585752763 -11.443650023954472 -15.611497597587057
0.26329578872281756 -11.45833860278617 -15.599922283236308
0.2642374313569756 -11.473011773199634 -15.588329199353048
0.265178786082001 -11.487669519011092 -15.576718370296557
0.26611985250238673 -11.502311824092617 -15.56508982045291
0.26706063022286225 -11.51693867237206 -15.553443574234976
0.26800111884838795 -11.531550047832994 -15.541779656082438
0.26894131798414933 -11.546145934514657 -15.53009809046182
0.26988122723555147 -11.560726316511886 -15.518398901866489
0.2708208462082132 -11.575291177975057 -15.506682114816684
0.27176017450796125 -11.589840503110027 -15.49494775385953
0.2726992117408249 -11.60437427617808 -15.483195843569062
0.27363795751302994 -11.618892481495852 -15.471426408546243
0.2745764114309931 -11.633395103435287 -15.459639473418987
0.2755145731013163 -11.647882126423568 -15.447835062842177
0.2764524421307808 -11.662353534943062 -15.436013201497696
0.27739001812634173 -11.676809313531255 -15.424173914094442
0.2783273006951221 -11.691249446780702 -15.412317225368364
0.27926428944440734 -11.705673919338965 -15.400443160082473
0.2802009839816392 -11.720082715908543 -15.388551743026879
0.28113738391441023 -11.734475821246834 -15.37664299901882
0.2820734888504582 -11.748853220166058 -15.364716952902677
0.28300929839766 -11.763214897533208 -15.352773629550017
0.2839448121640261 -11.777560838269995 -15.34081305385961
0.2848800297576949 -11.791891027352776 -15.328835250757475
0.28581495078692665 -11.806205449812516 -15.31684024519689
0.286749574860098 -11.820504090734712 -15.30482806215844
0.2876839015856961 -11.834786935259348 -15.292798726650048
0.28861793057231294 -11.84905396858083 -15.280752263707
0.2895516614286394 -11.863305175947936 -15.268688698391989
0.29048509376345977 -11.877540542663754 -15.256608055795137
0.29141822718564564 -11.891760054085626 -15.244510361034049
0.29235106130415045 -11.905963695625095 -15.23239563925383
0.29328359572800355 -11.920151452747845 -15.22026391562714
0.2942158300663045 -11.934323310973642 -15.208115215354216
0.2951477639282171 -11.948479255876293 -15.195949563662918
0.29607939692296403 -11.962619273083572 -15.183766985808779
0.2970107286598206 -11.976743348277171 -15.171567507075023
0.29794175874810924 -11.990851467192655 -15.159351152772626
0.2988724867971937 -12.004943615619387 -15.147117948240346
0.2998029124164732 -12.019019779400494 -15.134867918844773
0.3007330352153767 -12.0330799444328 -15.122601089980366
0.30166285480335703 -12.04712409666677 -15.110317487069505
0.30259237078988516 -12.06115222210647 -15.098017135562522
0.30352158278444447 -12.075164306809496 -15.085700060937768
0.3044504903965248 -12.08916033688693 -15.07336628870164
0.3053790932356167 -12.103140298503284 -15.061015844388638
0.30630739091120573 -12.117104177876453 -15.04864875356141
0.30723538303276665 -12.131051961277645 -15.036265041810804
0.3081630692097575 -12.144983635031352 -15.02386473475591
0.3090904490516139 -12.158899185515278 -15.011447858044122
0.3100175221677432 -12.172798599160295 -14.999014437351176
0.3109442881675186 -12.186681862450392 -14.986564498381215
0.3118707466602736 -12.200548961922621 -14.97409806686683
0.3127968972552958 -12.214399884167046 -14.96161516856912
0.3137227395618215 -12.228234615826686 -14.949115829277744
0.3146482731890296 -12.242053143597477 -14.936600074810977
0.3155734977460358 -12.255855454228213 -14.924067931015763
0.31649841284188707 -12.26964153452049 -14.911519423767778
0.3174230180855554 -12.28341137132867 -14.898954578971475
0.31834731308593234 -12.297164951559818 -14.886373422560155
0.319271297451823 -12.310902262173657 -14.873775980496013
0.3201949707919402 -12.324623290182526 -14.861162278770216
0.32111833271489887 -12.338328022651314 -14.84853234340294
0.3220413828292099 -12.35201644669743 -14.835886200443449
0.3229641207432746 -12.365688549490741 -14.823223875970143
0.32388654606537864 -12.379344318253525 -14.810545396090635
0.3248086584036865 -12.392983740260433 -14.797850786941801
0.32573045736623535 -12.406606802838429 -14.78514007468985
0.3266519425609294 -12.42021349336675 -14.772413285530385
0.32757311359553387 -12.433803799276857 -14.759670445688478
0.32849397007766945 -12.447377708052386 -14.746911581418725
0.3294145116148063 -12.460935207229102 -14.734136719005317
0.3303347378142581 -12.47447628439486 -14.721345884762107
0.3312546482831764 -12.488000927189542 -14.708539105032676
0.3321742426285447 -12.50150912330503 -14.69571640619041
0.33309352045717266 -12.515000860485152 -14.682877814638564
0.33401248137569006 -12.528476126525632 -14.67002335681033
0.3349311249905413 -12.541934909274056 -14.65715305916891
0.3358494509079792 -12.555377196629816 -14.644266948207598
0.3367674587340594 -12.568802976544077 -14.631365050449832
0.3376851480746344 -12.582212237019725 -14.618447392449287
0.3386025185353478 -12.595604966111324 -14.60551400078994
0.3395195697216283 -12.608981151925075 -14.592564902086147
0.3404363012386839 -12.62234078261878 -14.579600122982715
0.34135271269149625 -12.635683846401779 -14.566619690154987
0.34226880368481444 -12.649010331534932 -14.553623630308904
0.34318457382314943 -12.662320226330557 -14.540611970181105
0.3441000227107681 -12.6756135191524 -14.527584736538984
0.34501514995168736 -12.68889019841559 -14.514541956180778
0.3459299551496683 -12.702150252586598 -14.501483655935651
0.34684443790821035 -12.715393670183195 -14.488409862663772
0.34775859783054547 -12.728620439774412 -14.475320603256389
0.34867243451963215 -12.741830549980504 -14.462215904635922
0.3495859475781497 -12.755023989472901 -14.44909579375604
0.3504991366084923 -12.76820074697418 -14.435960297601747
0.35141200121276317 -12.781360811258018 -14.422809443189463
0.3523245409927686 -12.794504171149153 -14.409643257567112
0.3532367555500123 -12.807630815523348 -14.396461767814207
0.35414864448568933 -12.820740733307355 -14.383265001041936
0.35506020740068023 -12.833833913478873 -14.37005298439325
0.35597144389554525 -12.846910345066513 -14.35682574504295
0.3568823535705185 -12.859970017149756 -14.343583310197776
0.35779293602550205 -12.87301291885893 -14.330325707096499
0.3587031908600599 -12.886039039375152 -14.31705296301
0.35961311767341236 -12.89904836793031 -14.303765105241379
0.3605227160644299 -12.912040893807022 -14.290462161126028
0.3614319856316276 -12.925016606338597 -14.277144158031739
0.3623409259731589 -12.937975494909004 -14.263811123358781
0.3632495366868101 -12.950917548952832 -14.250463084540012
0.3641578173699941 -12.963842757955264 -14.237100069040952
0.3650657676197448 -12.976751111452039 -14.2237221043599
0.36597338703271115 -12.989642599029413 -14.21032921802801
0.36688067520515116 -13.002517210324132 -14.196921437609397
0.3677876317329262 -13.015374935023402 -14.183498790701242
0.36869425621149493 -13.028215762864846 -14.170061304933867
0.3696005482359075 -13.041039683636484 -14.15660900797086
0.3705065074007997 -13.05384668717669 -14.143141927509156
0.37141213330038697 -13.066636763374166 -14.129660091279135
0.3723174255284586 -13.079409902167916 -14.116163527044744
0.3732223836783718 -13.092166093547203 -14.102652262603577
0.37412700734304577 -13.104905327551524 -14.08912632578698
0.37503129611495595 -13.117627594270594 -14.075585744460165
0.3759352495861279 -13.13033288384429 -14.0620305465223
0.3768388673481316 -13.143021186462644 -14.048460759906622
0.3777421489920755 -13.155692492365798 -14.034876412580537
0.37864509410860053 -13.168346791843991 -14.021277532545732
0.3795477022878744 -13.180984075237522 -14.007664147838266
0.3804499731195854 -13.193604332936719 -13.994036286528694
0.38135190619293685 -13.20620755538192 -13.98039397672217
0.38225350109664097 -13.218793733063439 -13.96673724655854
0.383154757418913 -13.231362856521544 -13.953066124212478
0.38405567474746527 -13.24391491634643 -13.93938063789357
0.3849562526695015 -13.256449903178195 -13.925680815846437
0.38585649077171064 -13.268967807706805 -13.911966686350851
0.38675638864026113 -13.28146862067208 -13.898238277721825
0.38765594586079494 -13.293952332863668 -13.884495618309753
0.38855516201842155 -13.306418935121012 -13.870738736500499
0.3894540366977123 -13.318868418333341 -13.85696766071553
0.39035256948269415 -13.331300773439628 -13.84318241941201
0.39125075995684405 -13.343715991428581 -13.829383041082936
0.3921486077030829 -13.35611406333862 -13.81556955425724
0.3930461123037697 -13.36849498025784 -13.801741987499906
0.39394327334069545 -13.380858733324011 -13.787900369412093
0.39484009039507745 -13.39320531372454 -13.774044728631246
0.39573656304755334 -13.405534712696458 -13.76017509383122
0.39663269087817504 -13.417846921526387 -13.7462914937224
0.397528473466403 -13.430141931550544 -13.732393957051805
0.39842391039110026 -13.442419734154695 -13.718482512603238
0.3993190012305263 -13.45468032077415 -13.704557189197374
0.4002137455623315 -13.466923682893743 -13.6906180156919
0.4011081429635509 -13.479149812047808 -13.676665020981643
0.40200219301059836 -13.491358699820161 -13.662698233998674
0.4028958952792607 -13.503550337844095 -13.648717683712444
0.4037892493446916 -13.515724717802339 -13.634723399129912
0.40468225478140607 -13.527881831427063 -13.620715409295656
0.40557491116327393 -13.54002167049985 -13.60669374329201
0.4064672180635144 -13.552144226851684 -13.592658430239187
0.4073591750546898 -13.56424949236293 -13.578609499295403
0.40825078170870005 -13.57633745896332 -13.564546979657012
0.40914203759677614 -13.588408118631943 -13.550470900558624
0.4100329422894746 -13.600461463397224 -13.53638129127324
0.41092349535667166 -13.612497485336913 -13.522278181112389
0.4118136963675568 -13.624516176578073 -13.508161599426234
0.41270354489062744 -13.636517529297056 -13.494031575603735
0.4135930404936825 -13.648501535719507 -13.479888139072754
0.41448218274381665 -13.660468188120337 -13.465731319300199
0.41537097120741445 -13.672417478823721 -13.451561145792157
0.4162594054501443 -13.684349400203082 -13.437377648094024
0.41714748503695237 -13.696263944681071 -13.423180855790644
0.418035209532057 -13.708161104729578 -13.408970798506433
0.41892257849894227 -13.720040872869697 -13.39474750590553
0.4198095915003526 -13.731903241671734 -13.380511007691917
0.42069624809828626 -13.74374820375519 -13.36626133360957
0.4215825478539899 -13.75557575178875 -13.351998513442584
0.4224684903279522 -13.767385878490282 -13.33772257701532
0.42335407507989803 -13.779178576626816 -13.323433554192539
0.4242393016687827 -13.790953839014552 -13.30913147487954
0.42512416965278577 -13.802711658518838 -13.294816369022307
0.4260086785893051 -13.814452028054173 -13.28048826660764
0.42689282803495093 -13.826174940584197 -13.2661471976633
0.42777661754554 -13.837880389121684 -13.251793192258155
0.42866004667608953 -13.849568366728535 -13.237426280502321
0.4295431149808111 -13.861238866515778 -13.223046492547295
0.4304258220131049 -13.872891881643556 -13.208653858586114
0.4313081673255537 -13.88452740532113 -13.194248408853486
0.4321901504699168 -13.896145430806868 -13.179830173625943
0.43307177099712413 -13.90774595140825 -13.165399183221986
0.4339530284572702 -13.919328960481852 -13.150955468002229
0.4348339223996082 -13.930894451433359 -13.136499058369543
0.43571445237254414 -13.942442417717547 -13.12202998476921
0.4365946179236305 -13.953972852838298 -13.107548277689062
0.43747441859956065 -13.96548575034858 -13.093053967659646
0.43835385394616255 -13.97698110385046 -13.078547085254353
0.439232923508393 -13.988458906995099 -13.06402766108958
0.44011162683033156 -13.999919153482754 -13.049495725824885
0.44098996345517455 -14.011361837062772 -13.034951310163118
0.4418679329252291 -14.022786951533597 -13.020394444850599
0.44274553478190704 -14.03419449074277 -13.005825160677249
0.44362276856571914 -14.04558444858693 -12.991243488476755
0.4444996338162689 -14.056956819011813 -12.976649459126723
0.44537613007224663 -14.068311596012258 -12.96204310354882
0.44625225687142345 -14.079648773632215 -12.947424452708951
0.4471280137506453 -14.090968345964741 -12.932793537617393
0.448003400245827 -14.102270307152 -12.91815038932896
0.4488784158919461 -14.113554651385282 -12.903495038943166
0.44975306022303696 -14.12482137290499 -12.88882751760437
0.4506273327721848 -14.13607046600066 -12.874147856501938
0.45150123307151957 -14.147301925010963 -12.859456086870411
0.45237476065221 -14.1585157443237 -12.844752239989651
0.45324791504445766 -14.169711918375826 -12.830036347185008
0.45412069577749076 -14.180890441653444 -12.81530843982748
0.45499310237955837 -14.192051308691816 -12.800568549333867
0.4558651343779242 -14.203194514075378 -12.785816707166946
0.4567367912988607 -14.214320052437735 -12.77105294483562
0.45760807266764303 -14.225427918461676 -12.756277293895089
0.4584789780085429 -14.236518106879192 -12.741489785947003
0.45934950684482284 -14.24759061247147 -12.726690452639646
0.4602196586987298 -14.258645430068912 -12.711879325668079
0.4610894330914894 -14.269682554551144 -12.697056436774316
0.46195882954329986 -14.280701980847033 -12.68222181774749
0.4628278475733258 -14.291703703934683 -12.667375500424015
0.4636964866996924 -14.302687718841463 -12.652517516687753
0.4645647464394792 -14.31365402064401 -12.63764789847019
0.4654326263087143 -14.324602604468245 -12.622766677750594
0.4663001258223681 -14.335533465489387 -12.607873886556186
0.4671672444943472 -14.346446598931962 -12.592969556962316
0.46803398183748873 -14.357342000069824 -12.578053721092623
0.46890033736355385 -14.368219664226164 -12.56312641111921
0.469766310583222 -14.379079586773528 -12.54818765926282
0.4706319010060847 -14.389921763133831 -12.533237497793001
0.4714971081406396 -14.40074618877837 -12.518275959028278
0.4723619314942844 -14.411552859227852 -12.50330307533633
0.4732263705733108 -14.422341770052393 -12.48831887913416
0.47409042488289826 -14.43311291687155 -12.473323402888273
0.4749540939271083 -14.443866295354335 -12.458316679114846
0.47581737720887807 -14.454601901219226 -12.443298740379905
0.4766802742300146 -14.465319730234192 -12.428269619299503
0.47754278449118837 -14.476019778216719 -12.41322934853989
0.4784049074919277 -14.486702041033812 -12.3981779608177
0.4792666427306123 -14.497366514602028 -12.383115488900115
0.48012798970446735 -14.508013194887496 -12.368041965605057
0.4809889479095574 -14.518642077905929 -12.352957423801358
0.48184951684078026 -14.529253159722659 -12.337861896408942
0.4827096959918611 -14.539846436452642 -12.322755416398998
0.48356948485534607 -14.550421904260492 -12.307638016794174
0.48442888292259645 -14.560979559360508 -12.292509730668746
0.4852878896837825 -14.571519398016678 -12.277370591148806
0.48614650462787734 -14.582041416542722 -12.262220631412436
